"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","AUS","Australia","2014","2014",23504,"E","Estimated value"
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","AUS","Australia","2015","2015",23851,"E","Estimated value"
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","AUS","Australia","2016","2016",24211,"E","Estimated value"
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","AUS","Australia","2017","2017",24599,"E","Estimated value"
"COVGCMED","Total health care","TOTPOPTX","% of total population","AUT","Austria","2010","2010",99.3,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","AUT","Austria","2011","2011",99.9,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","AUT","Austria","2012","2012",99.9,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","AUT","Austria","2013","2013",99.9,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","AUT","Austria","2014","2014",99.9,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","AUT","Austria","2015","2015",99.9,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","AUT","Austria","2016","2016",99.9,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","AUT","Austria","2010","2010",8388,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","AUT","Austria","2011","2011",8412,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","AUT","Austria","2012","2012",8426,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","AUT","Austria","2013","2013",8477,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","AUT","Austria","2014","2014",8535,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","AUT","Austria","2015","2015",8621,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","AUT","Austria","2016","2016",8731,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","BEL","Belgium","2010","2010",99,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","BEL","Belgium","2011","2011",99,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","BEL","Belgium","2012","2012",99,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","BEL","Belgium","2013","2013",99,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","BEL","Belgium","2014","2014",99,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","BEL","Belgium","2015","2015",99,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","BEL","Belgium","2016","2016",99,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","BEL","Belgium","2010","2010",10735,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","BEL","Belgium","2011","2011",10824,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","BEL","Belgium","2012","2012",10952,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","BEL","Belgium","2013","2013",11013,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","BEL","Belgium","2014","2014",11063,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","BEL","Belgium","2015","2015",11114.3,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","BEL","Belgium","2016","2016",11180,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","CAN","Canada","2010","2010",100,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","CAN","Canada","2011","2011",100,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","CAN","Canada","2012","2012",100,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","CAN","Canada","2013","2013",100,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","CAN","Canada","2014","2014",100,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","CAN","Canada","2015","2015",100,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","CAN","Canada","2016","2016",100,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","CAN","Canada","2017","2017",100,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","CAN","Canada","2010","2010",34005,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","CAN","Canada","2011","2011",34343,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","CAN","Canada","2012","2012",34751,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","CAN","Canada","2013","2013",35152,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","CAN","Canada","2014","2014",35535,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","CAN","Canada","2015","2015",35833,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","CAN","Canada","2016","2016",36265,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","CAN","Canada","2017","2017",36708,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","CZE","Czech Republic","2010","2010",100,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","CZE","Czech Republic","2011","2011",100,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","CZE","Czech Republic","2012","2012",100,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","CZE","Czech Republic","2013","2013",100,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","CZE","Czech Republic","2014","2014",100,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","CZE","Czech Republic","2015","2015",100,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","CZE","Czech Republic","2016","2016",100,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","CZE","Czech Republic","2010","2010",10387,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","CZE","Czech Republic","2011","2011",10394,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","CZE","Czech Republic","2012","2012",10513,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","CZE","Czech Republic","2013","2013",10406,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","CZE","Czech Republic","2014","2014",10413,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","CZE","Czech Republic","2015","2015",10422,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","CZE","Czech Republic","2016","2016",10444,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","DNK","Denmark","2010","2010",100,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","DNK","Denmark","2011","2011",100,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","DNK","Denmark","2012","2012",100,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","DNK","Denmark","2013","2013",100,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","DNK","Denmark","2014","2014",100,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","DNK","Denmark","2015","2015",100,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","DNK","Denmark","2016","2016",100,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","DNK","Denmark","2017","2017",100,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","DNK","Denmark","2010","2010",5544,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","DNK","Denmark","2011","2011",5567,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","DNK","Denmark","2012","2012",5587,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","DNK","Denmark","2013","2013",5609,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","DNK","Denmark","2014","2014",5640,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","DNK","Denmark","2015","2015",5660,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","DNK","Denmark","2016","2016",5707.3,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","DNK","Denmark","2017","2017",5748.8,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","FIN","Finland","2010","2010",100,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","FIN","Finland","2011","2011",100,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","FIN","Finland","2012","2012",100,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","FIN","Finland","2013","2013",100,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","FIN","Finland","2014","2014",100,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","FIN","Finland","2015","2015",100,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","FIN","Finland","2016","2016",100,,
